age,workclass,loan_amount,Education,Years_of_education,Martial_status,Occupation,Race,Gender,Capital_gain,Capital_loss,Weekly_work_hours,Country/area_of_origin,income,Index,Employed,Bank_Balance,loan_purpose,credit_history,past_bankruptcy,Default
71,,99999999,Some-college,10,Married-civ-spouse,,White,Male,3432,0,30,Australia,<=50K,3534,1,12483.24,Home Improvements,13.5,0,0
71,,778624,Some-college,10,Married-civ-spouse,,White,Male,6514,0,40,Australia,>50K,2956,1,16061.52,Debt Consolidation,22.7,0,0
72,Self-emp-inc,558580,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,25,Australia,>50K,9986,1,10115.4,Home Improvements,33.5,0,0
72,,369336,Some-college,10,Married-civ-spouse,,White,Male,9386,0,30,Australia,>50K,2299,1,14850.6,Debt Consolidation,16.5,0,0
73,Private,152306,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,0,2174,50,Australia,>50K,237,1,6631.56,Debt Consolidation,32.3,0,0
74,Self-emp-not-inc,329142,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,0,1648,35,Australia,<=50K,1194,1,6264.24,Debt Consolidation,23.4,0,0
75,Private,65494,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,35,Australia,>50K,6769,1,18806.04,Buy a Car,27.1,0,0
79,Private,285054,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,0,0,20,Australia,<=50K,4298,1,14959.56,Debt Consolidation,12.3,0,1
21,Private,155254,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,2603,40,Australia,<=50K,26,1,10260.12,other,21.1,0,0
21,Private,317746,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Female,0,1579,40,Australia,<=50K,1317,1,1547.88,Debt Consolidation,10.9,0,0
25,Private,266222,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,7688,0,40,Australia,>50K,2522,1,10648.08,Debt Consolidation,6.6,0,0
25,Private,771628,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,75,Australia,<=50K,8738,1,23119.2,Debt Consolidation,26.2,0,0
26,Private,547690,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,2002,40,Australia,<=50K,289,1,10351.92,Business Loan,17.6,1,0
26,Private,99999999,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,0,2377,45,Australia,<=50K,121,1,7322.76,Take a Trip,37.5,1,0
27,Private,787402,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Female,0,0,35,Australia,<=50K,4350,1,6687.12,Business Loan,32.5,0,0
27,Self-emp-inc,55176,Assoc-voc,11,Married-civ-spouse,Other-service,White,Female,0,0,36,Australia,>50K,7338,1,20657.16,Debt Consolidation,10.8,1,0
28,Private,372834,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,99999,0,50,Australia,>50K,1559,1,8392.56,Debt Consolidation,19,0,0
29,Private,88132,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,0,2051,40,Australia,<=50K,266,1,7084.8,Other,9.9,0,0
29,Local-gov,285340,Assoc-voc,11,Married-civ-spouse,Protective-serv,White,Male,7688,0,40,Australia,>50K,2637,1,4694.88,Other,21.1,0,0
29,Private,239954,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,Australia,<=50K,7550,1,10524.36,Debt Consolidation,10.5,0,0
29,Private,197560,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,Australia,<=50K,8285,1,17654.4,Debt Consolidation,18.5,1,0
29,Private,197252,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,48,Australia,<=50K,7733,1,15766.08,Debt Consolidation,9.9,0,0
29,Private,363792,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,50,Australia,<=50K,8913,1,7211.28,Debt Consolidation,23.4,0,0
29,Private,330660,Assoc-voc,11,Married-civ-spouse,Transport-moving,White,Male,0,0,55,Australia,<=50K,4775,1,18139.32,Debt Consolidation,10,1,0
30,Private,177320,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,7298,0,16,Australia,>50K,2914,1,18767.88,other,33.5,0,0
30,Private,236522,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Female,0,0,24,Australia,<=50K,9757,1,10978.56,Debt Consolidation,14.9,0,0
30,Private,434192,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,0,0,36,Australia,>50K,7450,1,11764.8,Debt Consolidation,15,0,0
30,Private,541926,Assoc-voc,11,Married-civ-spouse,Sales,White,Male,4064,0,40,Australia,<=50K,3406,1,8358.12,Debt Consolidation,25.7,0,0
30,Private,66330,Assoc-voc,11,Married-civ-spouse,Transport-moving,White,Male,0,0,40,Australia,<=50K,5171,1,3913.8,Debt Consolidation,18.1,0,0
30,Private,109956,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,48,Australia,<=50K,5363,1,1584.96,Debt Consolidation,20.3,0,0
30,Self-emp-not-inc,99999999,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,15024,0,65,Australia,>50K,1799,1,2770.44,Debt Consolidation,33,1,0
31,Private,292072,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,1740,40,Australia,<=50K,1044,1,17952.84,Debt Consolidation,25.2,0,0
31,Private,183260,Assoc-voc,11,Married-civ-spouse,Sales,White,Male,0,0,40,Australia,>50K,6490,1,9278.04,Debt Consolidation,32.2,0,0
31,State-gov,130702,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,<=50K,7380,1,5389.68,other,14.8,0,0
31,Self-emp-not-inc,541596,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,50,Australia,<=50K,9997,1,9095.52,Debt Consolidation,16.8,0,0
32,Private,77264,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Female,0,0,45,Australia,<=50K,8956,1,1871.88,Debt Consolidation,15.5,1,0
33,Private,337920,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,7298,0,40,Australia,>50K,2769,1,4555.2,Debt Consolidation,14.4,0,0
33,Private,572528,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Female,0,0,40,Australia,>50K,5114,1,858.96,Debt Consolidation,19,0,0
33,Private,308440,Assoc-voc,11,Married-civ-spouse,Farming-fishing,White,Male,0,0,45,Australia,<=50K,7163,1,0,Debt Consolidation,24.3,0,0
33,,99999999,Assoc-voc,11,Married-civ-spouse,,White,Female,7688,0,50,Australia,>50K,2454,1,10649.64,other,14.6,0,0
33,Self-emp-not-inc,261734,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,3103,0,50,Australia,>50K,3692,1,4558.92,Debt Consolidation,31.6,0,0
33,Local-gov,387838,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,0,0,60,Australia,<=50K,8268,1,19398,Debt Consolidation,20.6,0,0
34,Private,99999999,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,7688,0,40,Australia,>50K,2602,1,5309.88,Medical Bills,16.9,0,0
34,Private,99999999,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,<=50K,5979,1,13351.92,Debt Consolidation,18.2,0,1
34,Private,217492,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,7298,0,45,Australia,>50K,2773,1,6743.64,Debt Consolidation,32.6,0,0
34,Self-emp-not-inc,265012,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,45,Australia,<=50K,9809,1,13591.8,Debt Consolidation,10,0,0
34,Private,520080,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,0,1672,50,Australia,<=50K,1127,1,17636.4,Debt Consolidation,13.1,0,0
34,Private,99999999,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,4386,0,50,Australia,>50K,3327,1,10793.76,Debt Consolidation,13.6,0,0
34,,528462,Assoc-voc,11,Married-civ-spouse,,White,Male,3103,0,60,Australia,>50K,3684,1,4515.48,Debt Consolidation,17.4,1,0
35,,533390,Assoc-voc,11,Married-civ-spouse,,White,Female,0,0,40,Australia,>50K,8211,1,2578.2,Debt Consolidation,24,0,0
35,Private,64922,Assoc-voc,11,Married-civ-spouse,Sales,White,Male,0,0,40,Australia,<=50K,8793,1,24588.36,Debt Consolidation,14.7,0,0
35,Private,668558,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Female,0,0,44,Australia,<=50K,8269,1,11781.6,Debt Consolidation,14.6,0,0
35,Private,265958,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,7298,0,50,Australia,>50K,2687,1,7923.48,Debt Consolidation,17,0,0
35,Private,652476,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,50,Australia,<=50K,9773,1,5115.48,Debt Consolidation,26.5,0,0
35,Self-emp-not-inc,99999999,Assoc-voc,11,Married-civ-spouse,Farming-fishing,White,Male,3103,0,55,Australia,<=50K,3728,1,6215.88,Debt Consolidation,13.5,0,0
36,,134288,Assoc-voc,11,Married-civ-spouse,,White,Female,3908,0,8,Australia,<=50K,3430,1,7074.72,Debt Consolidation,11.2,0,0
36,Private,248226,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,Australia,>50K,7249,1,10922.76,other,15.2,0,1
36,Private,399058,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,1887,50,Australia,>50K,822,1,2374.92,Debt Consolidation,12.3,0,0
36,Private,231704,Assoc-voc,11,Married-civ-spouse,Sales,White,Male,0,0,50,Australia,>50K,9565,1,5715.6,Debt Consolidation,19.4,0,0
36,Self-emp-not-inc,347864,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,0,0,60,Australia,<=50K,6263,1,6460.92,Debt Consolidation,14,0,0
36,Self-emp-not-inc,323840,Assoc-voc,11,Married-civ-spouse,Farming-fishing,White,Male,3908,0,75,Australia,<=50K,3460,1,5586.24,Debt Consolidation,15.1,1,0
37,Private,89144,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Female,0,0,24,Australia,>50K,4901,1,11343.24,other,14,0,0
37,Private,99999999,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,0,1887,35,Australia,>50K,837,1,1965,Other,20,1,0
37,Private,91124,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,1977,40,Australia,>50K,353,1,17812.8,Other,11.8,0,0
37,Private,117876,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,1887,40,Australia,>50K,789,1,7318.56,Debt Consolidation,21.1,1,0
37,Private,334950,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,7298,0,40,Australia,>50K,2766,1,18978.24,Debt Consolidation,11.3,0,0
37,Private,133958,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,3471,0,40,Australia,<=50K,3506,1,1396.2,Debt Consolidation,22,0,0
37,Private,133738,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,<=50K,9626,1,15631.92,Home Improvements,19.3,0,0
37,Private,99999999,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,4386,0,44,Australia,>50K,3324,1,23073.96,Debt Consolidation,13.3,0,0
39,Private,448976,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Female,0,0,20,Australia,>50K,6439,1,10770,Debt Consolidation,21.2,0,0
39,Self-emp-inc,305426,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,2415,40,Australia,>50K,98,1,12572.64,Debt Consolidation,15.5,0,0
39,Private,758296,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,7688,0,40,Australia,>50K,2655,1,1604.04,Debt Consolidation,32.4,0,0
39,Private,391160,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,5178,0,40,Australia,>50K,3082,1,6285.72,Debt Consolidation,11.4,0,0
39,Private,62304,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,1628,48,Australia,<=50K,1206,1,5803.08,Debt Consolidation,18.7,1,0
39,Local-gov,99999999,Assoc-voc,11,Married-civ-spouse,Protective-serv,White,Male,0,0,48,Australia,>50K,9095,1,0,Debt Consolidation,18.8,0,0
39,Self-emp-not-inc,105468,Assoc-voc,11,Married-civ-spouse,Farming-fishing,White,Male,0,0,60,Australia,<=50K,7296,1,17982.84,Debt Consolidation,11.1,0,0
40,Self-emp-not-inc,131538,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,0,1977,15,Australia,>50K,465,1,7262.64,Debt Consolidation,13.7,0,0
40,,176792,Assoc-voc,11,Married-civ-spouse,,White,Male,0,0,15,Australia,<=50K,6860,1,21846.48,Debt Consolidation,12.9,0,0
40,Private,437514,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,4386,0,40,Australia,<=50K,3286,1,14001.6,Debt Consolidation,31.8,0,0
40,Private,99999999,Assoc-voc,11,Married-civ-spouse,Transport-moving,White,Male,2829,0,40,Australia,<=50K,3842,1,7416.6,moving,10.6,0,0
40,Private,180356,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,0,0,40,Australia,>50K,4538,1,0,Debt Consolidation,8.3,0,0
40,Private,263230,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,<=50K,7157,1,5201.16,Debt Consolidation,31.4,0,0
40,Private,458854,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,>50K,7720,1,9916.32,Debt Consolidation,25.8,0,0
40,Private,236192,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,Australia,>50K,4909,1,19094.28,Debt Consolidation,21.8,0,0
41,State-gov,303754,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,<=50K,4275,1,13510.56,Debt Consolidation,9.9,0,0
41,State-gov,99999999,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,Australia,<=50K,8439,1,6172.56,Debt Consolidation,15.7,0,0
41,Private,99999999,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,Australia,>50K,8504,1,7251.6,Home Improvements,23.3,0,0
41,Private,438988,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Female,7688,0,44,Australia,>50K,2419,1,7647.36,Debt Consolidation,19,0,0
41,Private,476300,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,0,1848,48,Australia,>50K,941,1,10850.88,Debt Consolidation,15.1,0,0
41,Private,257400,Assoc-voc,11,Married-civ-spouse,Transport-moving,White,Male,0,0,55,Australia,<=50K,5191,1,6512.4,Debt Consolidation,15.7,0,0
41,Private,170852,Assoc-voc,11,Married-civ-spouse,Sales,White,Male,4386,0,60,Australia,>50K,3350,1,6615,Debt Consolidation,10.5,0,0
42,Private,195910,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Female,7298,0,35,Australia,>50K,2792,1,8483.64,Debt Consolidation,22.6,0,0
42,Private,111782,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,2407,0,40,Australia,<=50K,3927,1,10464.84,Home Improvements,15,0,0
42,Private,313698,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,2407,0,40,Australia,<=50K,3929,1,10736.76,Debt Consolidation,23.1,0,0
42,Private,26708,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,Australia,>50K,6789,1,6797.28,Other,16,0,0
42,Private,447040,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,15024,0,55,Australia,>50K,2120,1,12372.48,Debt Consolidation,17.2,0,1
42,Self-emp-not-inc,539066,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,Australia,<=50K,6753,1,11702.4,Home Improvements,44.5,0,0
42,Self-emp-not-inc,99999999,Assoc-voc,11,Married-civ-spouse,Transport-moving,White,Male,4386,0,80,Australia,>50K,3352,1,9923.52,Debt Consolidation,19.8,0,0
43,Private,44616,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Female,0,1902,32,Australia,>50K,649,1,16089.48,other,7.6,0,0
43,State-gov,412500,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,Australia,>50K,5165,1,10286.88,Debt Consolidation,16.6,1,0
43,Private,645744,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,3103,0,48,Australia,>50K,3688,1,8461.32,Debt Consolidation,16.7,0,0
43,Private,99999999,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,99,Australia,<=50K,8889,1,6941.76,Debt Consolidation,22.5,0,0
44,Local-gov,540980,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,>50K,8475,1,9032.88,Debt Consolidation,16.7,0,0
44,Federal-gov,651420,Assoc-voc,11,Married-civ-spouse,Protective-serv,White,Male,7298,0,48,Australia,>50K,2830,1,18017.16,Debt Consolidation,23.4,0,0
44,Private,269258,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,7298,0,51,Australia,>50K,2809,1,0,Debt Consolidation,16.9,0,0
45,Private,443520,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,4386,0,38,Australia,>50K,3349,1,19349.64,Home Improvements,16,0,0
45,Federal-gov,751982,Assoc-voc,11,Married-civ-spouse,Protective-serv,White,Male,3908,0,40,Australia,<=50K,3431,1,13443.24,Debt Consolidation,15.8,0,0
45,Private,211860,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,0,1902,42,Australia,>50K,633,1,7094.64,other,10,0,0
45,Private,336314,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,1977,50,Australia,>50K,426,1,7496.76,other,11.9,0,0
46,Federal-gov,755370,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,0,1848,40,Australia,>50K,965,1,0,Debt Consolidation,20.1,0,0
46,Self-emp-not-inc,175054,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,>50K,7156,1,10529.04,Debt Consolidation,14.2,1,0
46,Private,99999999,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,Australia,<=50K,9187,1,11160.96,Debt Consolidation,14.8,1,0
46,Private,211860,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,42,Australia,<=50K,8934,1,9862.2,Debt Consolidation,21.8,0,0
46,Self-emp-not-inc,222838,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,Australia,<=50K,9514,1,7738.32,Educatio0l Expenses,19,0,0
,Private,99999999,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,7688,0,40,Australia,>50K,2397,1,11782.08,Debt Consolidation,23.1,0,0
47,Private,299244,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Male,4064,0,40,Australia,<=50K,3410,1,10684.92,Debt Consolidation,30.1,0,0
47,Private,448756,Assoc-voc,11,Married-civ-spouse,Other-service,White,Male,0,0,40,Australia,<=50K,8480,1,16340.88,Debt Consolidation,19.9,0,0
47,Private,171710,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,15024,0,50,Australia,>50K,1840,1,16239.12,Debt Consolidation,9.6,0,0
49,Private,112376,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,5013,0,40,Australia,<=50K,3147,1,15191.4,Debt Consolidation,15.3,0,0
49,Private,235422,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,15024,0,60,Australia,>50K,2028,1,7385.64,Debt Consolidation,14.9,0,0
49,Self-emp-inc,296450,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,60,Australia,>50K,9263,1,15341.16,Debt Consolidation,16.4,0,0
50,Private,140316,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Female,0,1887,36,Australia,>50K,857,1,3052.68,Debt Consolidation,18.2,1,0
50,Private,236082,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,3103,0,40,Australia,>50K,3691,1,5403.72,Debt Consolidation,13.6,0,0
50,Private,753368,Assoc-voc,11,Married-civ-spouse,Other-service,White,Male,0,0,40,Australia,<=50K,9136,1,2555.16,Debt Consolidation,20.6,0,1
50,Private,132220,Assoc-voc,11,Married-civ-spouse,Transport-moving,White,Male,0,0,45,Australia,<=50K,5484,1,5462.28,Debt Consolidation,19.5,0,0
50,Private,32186,Assoc-voc,11,Married-civ-spouse,Transport-moving,White,Male,3103,0,55,Australia,>50K,3677,1,8095.92,Debt Consolidation,18.4,0,0
51,Private,262570,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,7298,0,40,Australia,>50K,2716,1,15860.4,Debt Consolidation,29.9,0,0
51,Private,755986,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,5013,0,40,Australia,<=50K,3143,1,13988.28,Debt Consolidation,27.1,0,1
51,Private,135190,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,Australia,>50K,5391,1,8664.36,Debt Consolidation,25.1,1,0
51,Private,269918,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,Australia,>50K,6172,1,11564.64,Buy House,7,0,0
51,Self-emp-inc,305690,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,Australia,<=50K,7582,1,14251.92,Other,28,0,0
51,Private,216370,Assoc-voc,11,Married-civ-spouse,Other-service,White,Male,4064,0,55,Australia,<=50K,3411,1,0,Debt Consolidation,23.3,0,0
52,Private,776930,Assoc-voc,11,Married-civ-spouse,Other-service,White,Female,0,0,20,Australia,>50K,7835,1,6752.4,Debt Consolidation,13.7,0,0
52,Private,175604,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,1902,40,Australia,>50K,661,1,0,Debt Consolidation,8.4,0,0
52,Private,260326,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,15024,0,40,Australia,>50K,2029,1,5495.52,Debt Consolidation,11.5,0,0
52,Private,334158,Assoc-voc,11,Married-civ-spouse,Tech-support,White,Male,5013,0,40,Australia,<=50K,3120,1,13348.2,Debt Consolidation,15.9,0,0
52,Private,397782,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,Australia,<=50K,6044,1,3538.08,Debt Consolidation,19.6,0,0
52,,149248,Assoc-voc,11,Married-civ-spouse,,White,Male,0,0,50,Australia,>50K,6507,1,6346.44,Debt Consolidation,14,1,0
53,Private,91938,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,1485,40,Australia,<=50K,1393,1,5620.92,other,19.4,0,0
53,State-gov,99999999,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,4386,0,40,Australia,>50K,3326,1,5586.6,other,18,0,0
53,Private,99999999,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,Australia,>50K,9278,1,3474.36,Debt Consolidation,10.8,0,0
55,Private,537108,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,45,Australia,<=50K,8588,1,11546.64,Debt Consolidation,16,0,0
55,Private,757306,Assoc-voc,11,Married-civ-spouse,Transport-moving,White,Male,5178,0,50,Australia,>50K,3087,1,7658.76,Debt Consolidation,22.5,0,0
